date,day_of_week,month,season,attendance,meal_type,menu,rain,temperature,holiday,exam,campus_event,previous_consumption,previous_surplus,meals_consumed
2023-05-11,3,5,Summer,399,Breakfast,Idli,1,34.8,0,0,0,251,379,289
2023-05-11,3,5,Summer,399,Breakfast,Sambar,1,34.8,0,0,0,289,142,292
2023-05-11,3,5,Summer,399,Breakfast,Groundnut Chutney,1,34.8,0,0,0,292,139,205
2023-05-11,3,5,Summer,575,Dinner,Ghuguni,1,34.8,0,0,0,223,405,468
2023-05-11,3,5,Summer,575,Dinner,Aloo Dum,1,34.8,0,0,0,468,153,452
2023-05-11,3,5,Summer,575,Dinner,Onion,1,34.8,0,0,0,452,169,246
2023-05-11,3,5,Summer,575,Dinner,Dahi,1,34.8,0,0,0,246,375,465
2023-05-11,3,5,Summer,581,Lunch,Vada Pav,1,34.8,0,0,0,205,226,551
2023-05-11,3,5,Summer,581,Lunch,Aloo Chop,1,34.8,0,0,0,551,77,483
2023-05-11,3,5,Summer,581,Lunch,Sev,1,34.8,0,0,0,483,145,257
2023-05-11,3,5,Summer,581,Lunch,Onion,1,34.8,0,0,0,257,371,223
2023-05-12,4,5,Summer,199,Breakfast,Masala Upma,0,33.0,1,0,0,465,156,138
2023-05-12,4,5,Summer,199,Breakfast,Banana,0,33.0,1,0,0,138,77,127
2023-05-12,4,5,Summer,199,Breakfast,Tea,0,33.0,1,0,0,127,88,168
2023-05-12,4,5,Summer,282,Dinner,Ghuguni,0,33.0,1,0,0,116,183,249
2023-05-12,4,5,Summer,282,Dinner,Aloo Dum,0,33.0,1,0,0,249,56,231
2023-05-12,4,5,Summer,282,Dinner,Onion,0,33.0,1,0,0,231,74,110
2023-05-12,4,5,Summer,282,Dinner,Dahi,0,33.0,1,0,0,110,195,209
2023-05-12,4,5,Summer,276,Lunch,Chole,0,33.0,1,0,0,168,47,249
2023-05-12,4,5,Summer,276,Lunch,Bhature,0,33.0,1,0,0,249,50,276
2023-05-12,4,5,Summer,276,Lunch,Onion,0,33.0,1,0,0,276,23,116
2023-05-13,5,5,Summer,452,Breakfast,Onion Masala Dosa,0,37.1,0,0,0,209,96,360
2023-05-13,5,5,Summer,452,Breakfast,Sambar,0,37.1,0,0,0,360,129,320
2023-05-13,5,5,Summer,452,Breakfast,Coconut Chutney,0,37.1,0,0,0,320,169,237
2023-05-13,5,5,Summer,573,Dinner,Chole,0,37.1,0,0,0,199,440,512
2023-05-13,5,5,Summer,573,Dinner,Bhature,0,37.1,0,0,0,512,107,567
2023-05-13,5,5,Summer,573,Dinner,Onion,0,37.1,0,0,0,567,52,226
2023-05-13,5,5,Summer,591,Lunch,Vada Pav,0,37.1,0,0,0,237,252,567
2023-05-13,5,5,Summer,591,Lunch,Pav,0,37.1,0,0,0,567,72,549
2023-05-13,5,5,Summer,591,Lunch,Sev,0,37.1,0,0,0,549,90,354
2023-05-13,5,5,Summer,591,Lunch,Onion,0,37.1,0,0,0,354,285,199
2023-05-14,6,5,Summer,422,Breakfast,Idli,0,25.0,0,0,0,226,393,340
2023-05-14,6,5,Summer,422,Breakfast,Sambar,0,25.0,0,0,0,340,116,344
2023-05-14,6,5,Summer,422,Breakfast,Groundnut Chutney,0,25.0,0,0,0,344,112,182
2023-05-14,6,5,Summer,512,Dinner,Chole,0,25.0,0,0,0,496,145,450
2023-05-14,6,5,Summer,512,Dinner,Bhature,0,25.0,0,0,0,450,103,454
2023-05-14,6,5,Summer,512,Dinner,Dahi,0,25.0,0,0,0,454,99,419
2023-05-14,6,5,Summer,512,Dinner,Onion,0,25.0,0,0,0,419,134,192
2023-05-14,6,5,Summer,593,Lunch,Ghuguni,0,25.0,0,0,0,182,274,485
2023-05-14,6,5,Summer,593,Lunch,Aloo Dum,0,25.0,0,0,0,485,156,484
2023-05-14,6,5,Summer,593,Lunch,Onion,0,25.0,0,0,0,484,157,185
2023-05-14,6,5,Summer,593,Lunch,Dahi,0,25.0,0,0,0,185,456,496
2023-05-15,0,5,Summer,548,Breakfast,Ghuguni,0,34.9,0,0,1,192,361,482
2023-05-15,0,5,Summer,548,Breakfast,Bread,0,34.9,0,0,1,482,110,415
2023-05-15,0,5,Summer,548,Breakfast,Tea,0,34.9,0,0,1,415,177,475
2023-05-15,0,5,Summer,692,Dinner,Chole,0,34.9,0,0,1,443,324,618
2023-05-15,0,5,Summer,692,Dinner,Bhature,0,34.9,0,0,1,618,130,661
2023-05-15,0,5,Summer,692,Dinner,Dahi,0,34.9,0,0,1,661,87,624
2023-05-15,0,5,Summer,692,Dinner,Fried Chilli,0,34.9,0,0,1,624,124,474
2023-05-15,0,5,Summer,692,Dinner,Onion,0,34.9,0,0,1,474,274,342
2023-05-15,0,5,Summer,710,Lunch,Papdi Chaat,0,34.9,0,0,1,475,117,611
2023-05-15,0,5,Summer,710,Lunch,Dahi,0,34.9,0,0,1,611,156,611
2023-05-15,0,5,Summer,710,Lunch,Sev,0,34.9,0,0,1,611,156,348
2023-05-15,0,5,Summer,710,Lunch,Pudina Chutney,0,34.9,0,0,1,348,419,443
2023-05-16,1,5,Summer,501,Breakfast,Vada Pav,0,34.1,0,1,0,342,406,411
2023-05-16,1,5,Summer,501,Breakfast,Tea,0,34.1,0,1,0,411,131,444
2023-05-16,1,5,Summer,501,Breakfast,Banana,0,34.1,0,1,0,444,98,375
2023-05-16,1,5,Summer,507,Dinner,Aloo Samosa,0,34.1,0,1,0,256,394,464
2023-05-16,1,5,Summer,507,Dinner,Dahi,0,34.1,0,1,0,464,84,445
2023-05-16,1,5,Summer,507,Dinner,Pudina Chutney,0,34.1,0,1,0,445,103,257
2023-05-16,1,5,Summer,507,Dinner,Onion,0,34.1,0,1,0,257,291,204
2023-05-16,1,5,Summer,601,Lunch,Vada Pav,0,34.1,0,1,0,375,167,496
2023-05-16,1,5,Summer,601,Lunch,Aloo Chop,0,34.1,0,1,0,496,154,545
2023-05-16,1,5,Summer,601,Lunch,Sev,0,34.1,0,1,0,545,105,258
2023-05-16,1,5,Summer,601,Lunch,Onion,0,34.1,0,1,0,258,392,256
2023-05-17,2,5,Summer,421,Breakfast,Idli,0,29.5,0,1,0,204,344,345
2023-05-17,2,5,Summer,421,Breakfast,Sambar,0,29.5,0,1,0,345,110,353
2023-05-17,2,5,Summer,421,Breakfast,Groundnut Chutney,0,29.5,0,1,0,353,102,210
2023-05-17,2,5,Summer,495,Dinner,Chole,0,29.5,0,1,0,451,118,464
2023-05-17,2,5,Summer,495,Dinner,Bhature,0,29.5,0,1,0,464,71,481
2023-05-17,2,5,Summer,495,Dinner,Dahi,0,29.5,0,1,0,481,54,440
2023-05-17,2,5,Summer,495,Dinner,Onion,0,29.5,0,1,0,440,95,225
2023-05-17,2,5,Summer,526,Lunch,Ghuguni,0,29.5,0,1,0,210,245,473
2023-05-17,2,5,Summer,526,Lunch,Aloo Dum,0,29.5,0,1,0,473,96,468
2023-05-17,2,5,Summer,526,Lunch,Onion,0,29.5,0,1,0,468,101,249
2023-05-17,2,5,Summer,526,Lunch,Dahi,0,29.5,0,1,0,249,320,451
2023-05-18,3,5,Summer,254,Breakfast,Vada Pav,0,33.6,1,1,0,225,310,224
2023-05-18,3,5,Summer,254,Breakfast,Tea,0,33.6,1,1,0,224,51,221
2023-05-18,3,5,Summer,254,Breakfast,Banana,0,33.6,1,1,0,221,54,187
2023-05-18,3,5,Summer,357,Dinner,Chole,0,33.6,1,1,0,148,239,287
2023-05-18,3,5,Summer,357,Dinner,Bhature,0,33.6,1,1,0,287,99,301
2023-05-18,3,5,Summer,357,Dinner,Dahi,0,33.6,1,1,0,301,85,266
2023-05-18,3,5,Summer,357,Dinner,Fried Chilli,0,33.6,1,1,0,266,120,196
2023-05-18,3,5,Summer,357,Dinner,Onion,0,33.6,1,1,0,196,190,137
2023-05-18,3,5,Summer,358,Lunch,Vada Pav,0,33.6,1,1,0,187,88,319
2023-05-18,3,5,Summer,358,Lunch,Pav,0,33.6,1,1,0,319,68,291
2023-05-18,3,5,Summer,358,Lunch,Sev,0,33.6,1,1,0,291,96,218
2023-05-18,3,5,Summer,358,Lunch,Onion,0,33.6,1,1,0,218,169,148
2023-05-19,4,5,Summer,170,Breakfast,Idli,0,28.1,1,1,0,137,249,141
2023-05-19,4,5,Summer,170,Breakfast,Sambar,0,28.1,1,1,0,141,43,145
2023-05-19,4,5,Summer,170,Breakfast,Groundnut Chutney,0,28.1,1,1,0,145,39,86
2023-05-19,4,5,Summer,186,Dinner,Ghuguni,0,28.1,1,1,0,139,80,146
2023-05-19,4,5,Summer,186,Dinner,Aloo Dum,0,28.1,1,1,0,146,55,156
2023-05-19,4,5,Summer,186,Dinner,Onion,0,28.1,1,1,0,156,45,92
2023-05-19,4,5,Summer,186,Dinner,Dahi,0,28.1,1,1,0,92,109,156
2023-05-19,4,5,Summer,202,Lunch,Chole,0,28.1,1,1,0,86,98,179
2023-05-19,4,5,Summer,202,Lunch,Bhature,0,28.1,1,1,0,179,40,202
2023-05-19,4,5,Summer,202,Lunch,Dahi,0,28.1,1,1,0,202,17,170
2023-05-19,4,5,Summer,202,Lunch,Pudina Chutney,0,28.1,1,1,0,170,49,139
2023-05-20,5,5,Summer,434,Breakfast,Bada,0,28.7,0,0,0,156,45,338
2023-05-20,5,5,Summer,434,Breakfast,Sambar,0,28.7,0,0,0,338,131,373
2023-05-20,5,5,Summer,434,Breakfast,Pudina Chutney,0,28.7,0,0,0,373,96,197
2023-05-20,5,5,Summer,573,Dinner,Onion Masala Dosa,0,28.7,0,0,0,382,300,513
2023-05-20,5,5,Summer,573,Dinner,Sambar,0,28.7,0,0,0,513,106,501
2023-05-20,5,5,Summer,573,Dinner,Coconut Chutney,0,28.7,0,0,0,501,118,366
2023-05-20,5,5,Summer,573,Dinner,Dahi,0,28.7,0,0,0,366,253,366
2023-05-20,5,5,Summer,631,Lunch,Aloo Samosa,0,28.7,0,0,0,197,272,573
2023-05-20,5,5,Summer,631,Lunch,Dahi,0,28.7,0,0,0,573,109,527
2023-05-20,5,5,Summer,631,Lunch,Onion,0,28.7,0,0,0,527,155,250
2023-05-20,5,5,Summer,631,Lunch,Pudina Chutney,0,28.7,0,0,0,250,432,382
2023-05-21,6,5,Summer,138,Breakfast,Poha,0,24.2,1,0,0,366,253,110
2023-05-21,6,5,Summer,138,Breakfast,Tea,0,24.2,1,0,0,110,40,103
2023-05-21,6,5,Summer,138,Breakfast,Banana,0,24.2,1,0,0,103,47,97
2023-05-21,6,5,Summer,178,Dinner,Dry Ghuguni,0,24.2,1,0,0,108,99,144
2023-05-21,6,5,Summer,178,Dinner,Aloo Dum,0,24.2,1,0,0,144,49,132
2023-05-21,6,5,Summer,178,Dinner,Onion,0,24.2,1,0,0,132,61,79
2023-05-21,6,5,Summer,178,Dinner,Dahi,0,24.2,1,0,0,79,114,141
2023-05-21,6,5,Summer,191,Lunch,Aloo Samosa,0,24.2,1,0,0,97,53,167
2023-05-21,6,5,Summer,191,Lunch,Dahi,0,24.2,1,0,0,167,40,141
2023-05-21,6,5,Summer,191,Lunch,Pudina Chutney,0,24.2,1,0,0,141,66,104
2023-05-21,6,5,Summer,191,Lunch,Fried Chilli,0,24.2,1,0,0,104,103,108
2023-05-22,0,5,Summer,459,Breakfast,Masala Upma,0,29.2,0,0,0,141,52,315
2023-05-22,0,5,Summer,459,Breakfast,Banana,0,29.2,0,0,0,315,181,335
2023-05-22,0,5,Summer,459,Breakfast,Tea,0,29.2,0,0,0,335,161,385
2023-05-22,0,5,Summer,644,Dinner,Ghuguni,0,29.2,0,0,0,338,344,504
2023-05-22,0,5,Summer,644,Dinner,Aloo Chop,0,29.2,0,0,0,504,192,542
2023-05-22,0,5,Summer,644,Dinner,Onion,0,29.2,0,0,0,542,154,304
2023-05-22,0,5,Summer,644,Dinner,Dahi,0,29.2,0,0,0,304,392,518
2023-05-22,0,5,Summer,631,Lunch,Aloo Samosa,0,29.2,0,0,0,385,111,587
2023-05-22,0,5,Summer,631,Lunch,Dahi,0,29.2,0,0,0,587,95,529
2023-05-22,0,5,Summer,631,Lunch,Pudina Chutney,0,29.2,0,0,0,529,153,315
2023-05-22,0,5,Summer,631,Lunch,Fried Chilli,0,29.2,0,0,0,315,367,338
2023-05-23,1,5,Summer,487,Breakfast,Masala Upma,1,34.3,0,0,0,518,178,369
2023-05-23,1,5,Summer,487,Breakfast,Banana,1,34.3,0,0,0,369,157,365
2023-05-23,1,5,Summer,487,Breakfast,Tea,1,34.3,0,0,0,365,161,426
2023-05-23,1,5,Summer,519,Dinner,Ghuguni,1,34.3,0,0,0,262,345,435
2023-05-23,1,5,Summer,519,Dinner,Aloo Dum,1,34.3,0,0,0,435,126,449
2023-05-23,1,5,Summer,519,Dinner,Onion,1,34.3,0,0,0,449,112,190
2023-05-23,1,5,Summer,519,Dinner,Dahi,1,34.3,0,0,0,190,371,429
2023-05-23,1,5,Summer,562,Lunch,Vada Pav,1,34.3,0,0,0,426,100,536
2023-05-23,1,5,Summer,562,Lunch,Aloo Chop,1,34.3,0,0,0,536,71,524
2023-05-23,1,5,Summer,562,Lunch,Sev,1,34.3,0,0,0,524,83,257
2023-05-23,1,5,Summer,562,Lunch,Onion,1,34.3,0,0,0,257,350,262
2023-05-24,2,5,Summer,466,Breakfast,Poha,0,25.3,0,1,0,429,132,400
2023-05-24,2,5,Summer,466,Breakfast,Banana,0,25.3,0,1,0,400,104,354
2023-05-24,2,5,Summer,466,Breakfast,Tea,0,25.3,0,1,0,354,150,394
2023-05-24,2,5,Summer,560,Dinner,Chole,0,25.3,0,1,0,215,410,489
2023-05-24,2,5,Summer,560,Dinner,Bhature,0,25.3,0,1,0,489,116,520
2023-05-24,2,5,Summer,560,Dinner,Dahi,0,25.3,0,1,0,520,85,456
2023-05-24,2,5,Summer,560,Dinner,Fried Chilli,0,25.3,0,1,0,456,149,337
2023-05-24,2,5,Summer,560,Dinner,Onion,0,25.3,0,1,0,337,268,250
2023-05-24,2,5,Summer,578,Lunch,Aloo Dum,0,25.3,0,1,0,394,110,509
2023-05-24,2,5,Summer,578,Lunch,Dahi,0,25.3,0,1,0,509,116,494
2023-05-24,2,5,Summer,578,Lunch,Fried Chilli,0,25.3,0,1,0,494,131,374
2023-05-24,2,5,Summer,578,Lunch,Onion,0,25.3,0,1,0,374,251,215
2023-05-25,3,5,Summer,406,Breakfast,Bada,1,27.8,0,0,0,250,355,289
2023-05-25,3,5,Summer,406,Breakfast,Sambar,1,27.8,0,0,0,289,150,319
2023-05-25,3,5,Summer,406,Breakfast,Coconut Chutney,1,27.8,0,0,0,319,120,194
2023-05-25,3,5,Summer,498,Dinner,Vada Pav,1,27.8,0,0,0,447,145,464
2023-05-25,3,5,Summer,498,Dinner,Pav,1,27.8,0,0,0,464,74,401
2023-05-25,3,5,Summer,498,Dinner,Sev,1,27.8,0,0,0,401,137,272
2023-05-25,3,5,Summer,498,Dinner,Onion,1,27.8,0,0,0,272,266,198
2023-05-25,3,5,Summer,548,Lunch,Vada Pav,1,27.8,0,0,0,194,245,506
2023-05-25,3,5,Summer,548,Lunch,Sev,1,27.8,0,0,0,506,86,327
2023-05-25,3,5,Summer,548,Lunch,Onion,1,27.8,0,0,0,327,265,220
2023-05-25,3,5,Summer,548,Lunch,Dahi,1,27.8,0,0,0,220,372,447
2023-05-26,4,5,Summer,490,Breakfast,Idli,0,33.6,0,0,0,198,340,400
2023-05-26,4,5,Summer,490,Breakfast,Sambar,0,33.6,0,0,0,400,130,390
2023-05-26,4,5,Summer,490,Breakfast,Pudina Chutney,0,33.6,0,0,0,390,140,277
2023-05-26,4,5,Summer,592,Dinner,Ghuguni,0,33.6,0,0,0,245,375,492
2023-05-26,4,5,Summer,592,Dinner,Aloo Chop,0,33.6,0,0,0,492,148,529
2023-05-26,4,5,Summer,592,Dinner,Onion,0,33.6,0,0,0,529,111,267
2023-05-26,4,5,Summer,592,Dinner,Dahi,0,33.6,0,0,0,267,373,457
2023-05-26,4,5,Summer,574,Lunch,Aloo Dum,0,33.6,0,0,0,277,253,544
2023-05-26,4,5,Summer,574,Lunch,Dahi,0,33.6,0,0,0,544,76,528
2023-05-26,4,5,Summer,574,Lunch,Onion,0,33.6,0,0,0,528,92,230
2023-05-26,4,5,Summer,574,Lunch,Sev,0,33.6,0,0,0,230,390,245
2023-05-27,5,5,Summer,472,Breakfast,Masala Upma,0,32.2,0,0,0,457,183,314
2023-05-27,5,5,Summer,472,Breakfast,Banana,0,32.2,0,0,0,314,196,360
2023-05-27,5,5,Summer,472,Breakfast,Tea,0,32.2,0,0,0,360,150,428
2023-05-27,5,5,Summer,531,Dinner,Chole,0,32.2,0,0,0,252,366,482
2023-05-27,5,5,Summer,531,Dinner,Bhature,0,32.2,0,0,0,482,92,507
2023-05-27,5,5,Summer,531,Dinner,Dahi,0,32.2,0,0,0,507,67,442
2023-05-27,5,5,Summer,531,Dinner,Fried Chilli,0,32.2,0,0,0,442,132,307
2023-05-27,5,5,Summer,531,Dinner,Onion,0,32.2,0,0,0,307,267,189
2023-05-27,5,5,Summer,572,Lunch,Aloo Dum,0,32.2,0,0,0,428,82,530
2023-05-27,5,5,Summer,572,Lunch,Dahi,0,32.2,0,0,0,530,88,532
2023-05-27,5,5,Summer,572,Lunch,Onion,0,32.2,0,0,0,532,86,236
2023-05-27,5,5,Summer,572,Lunch,Sev,0,32.2,0,0,0,236,382,252
2023-05-28,6,5,Summer,406,Breakfast,Vada Pav,0,37.7,0,0,0,189,385,304
2023-05-28,6,5,Summer,406,Breakfast,Tea,0,37.7,0,0,0,304,135,329
2023-05-28,6,5,Summer,406,Breakfast,Banana,0,37.7,0,0,0,329,110,321
2023-05-28,6,5,Summer,570,Dinner,Chole,0,37.7,0,0,0,326,317,473
2023-05-28,6,5,Summer,570,Dinner,Bhature,0,37.7,0,0,0,473,143,504
2023-05-28,6,5,Summer,570,Dinner,Onion,0,37.7,0,0,0,504,112,251
2023-05-28,6,5,Summer,595,Lunch,Aloo Dum,0,37.7,0,0,0,321,118,491
2023-05-28,6,5,Summer,595,Lunch,Dahi,0,37.7,0,0,0,491,152,501
2023-05-28,6,5,Summer,595,Lunch,Onion,0,37.7,0,0,0,501,142,305
2023-05-28,6,5,Summer,595,Lunch,Sev,0,37.7,0,0,0,305,338,326
2023-05-29,0,5,Summer,526,Breakfast,Masala Upma,0,31.7,0,0,0,251,365,354
2023-05-29,0,5,Summer,526,Breakfast,Banana,0,31.7,0,0,0,354,215,414
2023-05-29,0,5,Summer,526,Breakfast,Tea,0,31.7,0,0,0,414,155,463
2023-05-29,0,5,Summer,623,Dinner,Aloo Chop,0,31.7,0,0,0,530,160,510
2023-05-29,0,5,Summer,623,Dinner,Dahi,0,31.7,0,0,0,510,163,493
2023-05-29,0,5,Summer,623,Dinner,Onion,0,31.7,0,0,0,493,180,266
2023-05-29,0,5,Summer,623,Dinner,Sev,0,31.7,0,0,0,266,407,312
2023-05-29,0,5,Summer,638,Lunch,Vada Pav,0,31.7,0,0,0,463,106,604
2023-05-29,0,5,Summer,638,Lunch,Sev,0,31.7,0,0,0,604,86,351
2023-05-29,0,5,Summer,638,Lunch,Onion,0,31.7,0,0,0,351,339,263
2023-05-29,0,5,Summer,638,Lunch,Dahi,0,31.7,0,0,0,263,427,530
2023-05-30,1,5,Summer,458,Breakfast,Masala Upma,0,35.1,0,0,0,312,361,321
2023-05-30,1,5,Summer,458,Breakfast,Tea,0,35.1,0,0,0,321,174,388
2023-05-30,1,5,Summer,458,Breakfast,Banana,0,35.1,0,0,0,388,107,337
2023-05-30,1,5,Summer,522,Dinner,Papdi Chaat,0,35.1,0,0,0,193,445,398
2023-05-30,1,5,Summer,522,Dinner,Dahi,0,35.1,0,0,0,398,166,400
2023-05-30,1,5,Summer,522,Dinner,Sev,0,35.1,0,0,0,400,164,303
2023-05-30,1,5,Summer,522,Dinner,Pudina Chutney,0,35.1,0,0,0,303,261,260
2023-05-30,1,5,Summer,590,Lunch,Vada Pav,0,35.1,0,0,0,337,158,544
2023-05-30,1,5,Summer,590,Lunch,Aloo Chop,0,35.1,0,0,0,544,94,548
2023-05-30,1,5,Summer,590,Lunch,Sev,0,35.1,0,0,0,548,90,337
2023-05-30,1,5,Summer,590,Lunch,Onion,0,35.1,0,0,0,337,301,193
2023-05-31,2,5,Summer,546,Breakfast,Pav,0,35.1,0,1,1,260,304,420
2023-05-31,2,5,Summer,546,Breakfast,Boiled Egg,0,35.1,0,1,1,420,170,391
2023-05-31,2,5,Summer,546,Breakfast,Tea,0,35.1,0,1,1,391,199,492
2023-05-31,2,5,Summer,611,Dinner,Chole,0,35.1,0,1,1,311,380,567
2023-05-31,2,5,Summer,611,Dinner,Bhature,0,35.1,0,1,1,567,93,601
2023-05-31,2,5,Summer,611,Dinner,Onion,0,35.1,0,1,1,601,59,274
2023-05-31,2,5,Summer,639,Lunch,Aloo Dum,0,35.1,0,1,1,492,98,575
2023-05-31,2,5,Summer,639,Lunch,Dahi,0,35.1,0,1,1,575,116,565
2023-05-31,2,5,Summer,639,Lunch,Onion,0,35.1,0,1,1,565,126,287
2023-05-31,2,5,Summer,639,Lunch,Sev,0,35.1,0,1,1,287,404,311
2023-06-01,3,6,Monsoon,457,Breakfast,Cream Bun,1,24.2,0,0,1,274,386,293
2023-06-01,3,6,Monsoon,457,Breakfast,Tea,1,24.2,0,0,1,293,201,393
2023-06-01,3,6,Monsoon,457,Breakfast,Banana,1,24.2,0,0,1,393,101,349
2023-06-01,3,6,Monsoon,590,Dinner,Ghuguni,1,24.2,0,0,1,318,291,510
2023-06-01,3,6,Monsoon,590,Dinner,Aloo Chop,1,24.2,0,0,1,510,128,513
2023-06-01,3,6,Monsoon,590,Dinner,Onion,1,24.2,0,0,1,513,125,209
2023-06-01,3,6,Monsoon,590,Dinner,Dahi,1,24.2,0,0,1,209,429,498
2023-06-01,3,6,Monsoon,563,Lunch,Aloo Samosa,1,24.2,0,0,1,349,145,503
2023-06-01,3,6,Monsoon,563,Lunch,Dahi,1,24.2,0,0,1,503,106,522
2023-06-01,3,6,Monsoon,563,Lunch,Pudina Chutney,1,24.2,0,0,1,522,87,332
2023-06-01,3,6,Monsoon,563,Lunch,Fried Chilli,1,24.2,0,0,1,332,277,318
2023-06-02,4,6,Monsoon,451,Breakfast,Cream Bun,1,27.0,0,1,0,498,140,320
2023-06-02,4,6,Monsoon,451,Breakfast,Tea,1,27.0,0,1,0,320,168,375
2023-06-02,4,6,Monsoon,451,Breakfast,Banana,1,27.0,0,1,0,375,113,388
2023-06-02,4,6,Monsoon,561,Dinner,Aloo Samosa,1,27.0,0,1,0,420,155,514
2023-06-02,4,6,Monsoon,561,Dinner,Dahi,1,27.0,0,1,0,514,92,439
2023-06-02,4,6,Monsoon,561,Dinner,Pudina Chutney,1,27.0,0,1,0,439,167,258
2023-06-02,4,6,Monsoon,561,Dinner,Fried Chilli,1,27.0,0,1,0,258,348,312
2023-06-02,4,6,Monsoon,532,Lunch,Vada Pav,1,27.0,0,1,0,388,100,483
2023-06-02,4,6,Monsoon,532,Lunch,Sev,1,27.0,0,1,0,483,92,300
2023-06-02,4,6,Monsoon,532,Lunch,Onion,1,27.0,0,1,0,300,275,212
2023-06-02,4,6,Monsoon,532,Lunch,Dahi,1,27.0,0,1,0,212,363,420
2023-06-03,5,6,Monsoon,410,Breakfast,Masala Upma,1,20.6,0,0,0,312,294,289
2023-06-03,5,6,Monsoon,410,Breakfast,Tea,1,20.6,0,0,0,289,154,353
2023-06-03,5,6,Monsoon,410,Breakfast,Banana,1,20.6,0,0,0,353,90,344
2023-06-03,5,6,Monsoon,512,Dinner,Chole,1,20.6,0,0,0,282,297,450
2023-06-03,5,6,Monsoon,512,Dinner,Bhature,1,20.6,0,0,0,450,103,512
2023-06-03,5,6,Monsoon,512,Dinner,Dahi,1,20.6,0,0,0,512,41,396
2023-06-03,5,6,Monsoon,512,Dinner,Onion,1,20.6,0,0,0,396,157,229
2023-06-03,5,6,Monsoon,536,Lunch,Aloo Chop,1,20.6,0,0,0,344,99,411
2023-06-03,5,6,Monsoon,536,Lunch,Dahi,1,20.6,0,0,0,411,168,427
2023-06-03,5,6,Monsoon,536,Lunch,Onion,1,20.6,0,0,0,427,152,235
2023-06-03,5,6,Monsoon,536,Lunch,Sev,1,20.6,0,0,0,235,344,282
2023-06-04,6,6,Monsoon,474,Breakfast,Masala Upma,0,24.6,0,0,0,229,324,273
2023-06-04,6,6,Monsoon,474,Breakfast,Banana,0,24.6,0,0,0,273,239,356
2023-06-04,6,6,Monsoon,474,Breakfast,Tea,0,24.6,0,0,0,356,156,381
2023-06-04,6,6,Monsoon,502,Dinner,Vada Pav,0,24.6,0,0,0,217,389,411
2023-06-04,6,6,Monsoon,502,Dinner,Sev,0,24.6,0,0,0,411,132,259
2023-06-04,6,6,Monsoon,502,Dinner,Onion,0,24.6,0,0,0,259,284,217
2023-06-04,6,6,Monsoon,502,Dinner,Dahi,0,24.6,0,0,0,217,326,391
2023-06-04,6,6,Monsoon,561,Lunch,Chole,0,24.6,0,0,0,381,131,561
2023-06-04,6,6,Monsoon,561,Lunch,Bhature,0,24.6,0,0,0,561,45,551
2023-06-04,6,6,Monsoon,561,Lunch,Dahi,0,24.6,0,0,0,551,55,494
2023-06-04,6,6,Monsoon,561,Lunch,Onion,0,24.6,0,0,0,494,112,217
2023-06-05,0,6,Monsoon,479,Breakfast,Vada Pav,1,39.2,0,0,0,391,152,410
2023-06-05,0,6,Monsoon,479,Breakfast,Tea,1,39.2,0,0,0,410,108,410
2023-06-05,0,6,Monsoon,479,Breakfast,Banana,1,39.2,0,0,0,410,108,395
2023-06-05,0,6,Monsoon,545,Dinner,Aloo Dum,1,39.2,0,0,0,250,367,438
2023-06-05,0,6,Monsoon,545,Dinner,Dahi,1,39.2,0,0,0,438,151,470
2023-06-05,0,6,Monsoon,545,Dinner,Fried Chilli,1,39.2,0,0,0,470,119,308
2023-06-05,0,6,Monsoon,545,Dinner,Onion,1,39.2,0,0,0,308,281,211
2023-06-05,0,6,Monsoon,571,Lunch,Aloo Samosa,1,39.2,0,0,0,395,123,508
2023-06-05,0,6,Monsoon,571,Lunch,Dahi,1,39.2,0,0,0,508,109,505
2023-06-05,0,6,Monsoon,571,Lunch,Onion,1,39.2,0,0,0,505,112,268
2023-06-05,0,6,Monsoon,571,Lunch,Pudina Chutney,1,39.2,0,0,0,268,349,250
2023-06-06,1,6,Monsoon,505,Breakfast,Idli,1,27.7,0,0,0,211,378,343
2023-06-06,1,6,Monsoon,505,Breakfast,Sambar,1,27.7,0,0,0,343,203,406
2023-06-06,1,6,Monsoon,505,Breakfast,Pudina Chutney,1,27.7,0,0,0,406,140,282
2023-06-06,1,6,Monsoon,518,Dinner,Ghuguni,1,27.7,0,0,0,370,286,417
2023-06-06,1,6,Monsoon,518,Dinner,Aloo Chop,1,27.7,0,0,0,417,143,418
2023-06-06,1,6,Monsoon,518,Dinner,Onion,1,27.7,0,0,0,418,142,154
2023-06-06,1,6,Monsoon,518,Dinner,Dahi,1,27.7,0,0,0,154,406,409
2023-06-06,1,6,Monsoon,607,Lunch,Papdi Chaat,1,27.7,0,0,0,282,264,484
2023-06-06,1,6,Monsoon,607,Lunch,Dahi,1,27.7,0,0,0,484,172,514
2023-06-06,1,6,Monsoon,607,Lunch,Sev,1,27.7,0,0,0,514,142,265
2023-06-06,1,6,Monsoon,607,Lunch,Fried Chilli,1,27.7,0,0,0,265,391,370
2023-06-07,2,6,Monsoon,450,Breakfast,Idli,1,24.3,0,0,1,409,151,404
2023-06-07,2,6,Monsoon,450,Breakfast,Sambar,1,24.3,0,0,1,404,83,359
2023-06-07,2,6,Monsoon,450,Breakfast,Groundnut Chutney,1,24.3,0,0,1,359,128,269
